Source,Topic Name,Link
Reuters,caa-nrc,https://in.reuters.com/article/india-citizenship-protests/hundreds-arrested-in-india-during-days-of-protests-over-citizenship-law-idINKBN1YP03A
Reuters,caa-nrc,https://in.reuters.com/article/india-citizenship-diaspora/four-months-after-howdy-modi-some-indians-abroad-protest-over-citizenship-law-idINKBN1ZQ1KA
Reuters,caa-nrc,https://in.reuters.com/article/india-japan/clashes-erupt-in-delhi-over-citizenship-law-japan-pm-cancels-visit-idINKBN1YH08Y
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/lok-sabha-passes-citizenship-amendment-bill/cid/1681190?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/states/north-east/people-defy-assam-curfew-as-protest-against-citizenship-bill-intensifies/cid/1726224?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/un-voices-concern-over-violence-in-india-against-citizenship-amendment-act-protests/cid/1728230?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/thackeray-demands-clarity-on-citizenship-amendment-bill/cid/1725719?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/multiple-demonstrations-in-delhi-against-citizenship-amendment-act/cid/1728885?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/rahul-priyanka-slam-centre-over-citizenship-amendment-bill/cid/1725702?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/states/north-east/11-hour-bandh-in-northeast-in-protest-against-citizenship-amendment-bill/cid/1725694?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/troops-being-sent-to-northeast-over-citizenship-amendment-bill-protests/cid/1725986?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/citizenship-amendment-bill-not-for-mizoram-shah-tells-rajya-sabha/cid/1725963?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/mahua-moitra-moves-supreme-court-against-citizenship-amendment-bill/cid/1726497?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/sc-refuses-to-stay-citizenship-amendment-act-will-examine-its-constitutional-validity/cid/1728203?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/uddhav-thackeray-stings-congress-on-citizenship-amendment-act/cid/1747497?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/decide-on-citizenship-amendment-act-first-shaheen-bagh/cid/1747159?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/goli-maaro-slogans-raised-at-event-in-hyderabad/cid/1741973?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/states/north-east/anti-citizenship-amendment-act-phase-2-in-march/cid/1749559?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/jd-u-leaders-urge-chief-nitish-kumar-to-oppose-citizenship-amendment-bill/cid/1725711?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/india-protests-mahathirs-criticism-of-citizenship-law/cid/1729149?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/states/north-east/rajiv-gandhi-university-students-to-intensify-agitation/cid/1727302?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/top-court-surprised-by-citizenship-plea/cid/1734461?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/nrc-process-to-be-carried-out-in-entire-country-shah/cid/1720685?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/citizenship-bill-unconstitutional-says-opposition/cid/1725991?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/states/west-bengal/well-skin-you-caa-protester-told-in-calcutta/cid/1748306?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/us-commission-seeks-sanctions-against-shah-if-cab-passes-in-parliament/cid/1725692?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/pakistanis-top-indian-citizenship-list-bangladeshis-not-keen/cid/1752884?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/kerala-challenges-citizenship-law-in-sc/cid/1735820?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/internet-services-suspended-till-5pm-in-aligarh-over-citizenship-protests/cid/1726510?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/opinion/citizenship-as-new-identity/cid/1740871?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/states/north-east/all-assam-students-union-on-fast-in-dhemaji/cid/1747676?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/states/north-east/human-chain-against-citizenship-act/cid/1740911?ref=search-page
The Telegraph,caa-nrc,https://www.telegraphindia.com/india/no-locus-standi-external-affairs-ministry-on-us-commission-s-citizenship-bill-statement/cid/1725710?ref=search-page
Zee News,caa-nrc,https://zeenews.india.com/india/everything-you-need-to-know-about-citizenship-amendment-bill-2019-2251345.html
Zee News,caa-nrc,https://zeenews.india.com/india/citizenship-amendment-act-everything-you-need-to-know-about-it-2252565.html
Zee News,caa-nrc,https://zeenews.india.com/india/citizenship-amendment-act-national-register-of-citizens-myths-and-facts-2252992.html
Zee News,caa-nrc,https://zeenews.india.com/india/citizenship-amendment-act-bjp-launches-toll-free-number-to-garner-support-centre-clarifies-myths-2255502.html
Zee News,caa-nrc,https://zeenews.india.com/india/amid-protests-against-caa-nrc-three-pakistani-youths-get-indian-citizenship-in-gujarat-2253544.html
Zee News,caa-nrc,https://zeenews.india.com/india/telangana-to-pass-anti-citizenship-amendment-act-resolution-appeals-centre-to-repeal-new-law-2264554.html
Zee News,caa-nrc,https://zeenews.india.com/india/lok-adhikar-manch-holds-rally-in-support-of-citizenship-amendment-act-in-nagpur-2253698.html
Zee News,caa-nrc,https://zeenews.india.com/india/citizenship-amendment-act-2019-comes-into-force-as-home-ministry-notifies-gazette-2256655.html
Zee News,caa-nrc,https://zeenews.india.com/india/bjp-leader-thrashed-while-explaining-citizenship-act-national-register-of-citizens-in-ups-amroha-2254883.html
Zee News,caa-nrc,https://zeenews.india.com/india/centre-to-give-citizenship-to-refugees-if-mamata-banerjee-doesnt-bjps-challenge-to-west-bengal-cm-2251858.html
Zee News,caa-nrc,https://zeenews.india.com/india/every-refugee-in-india-will-be-granted-citizenship-under-caa-amit-shah-2267241.html
Zee News,caa-nrc,https://zeenews.india.com/india/after-kerala-punjab-now-maharashtra-mulls-resolution-against-citizenship-amendment-act-2257928.html
Zee News,caa-nrc,https://zeenews.india.com/india/62-people-across-india-support-citizenship-amendment-act-survey-2253619.html
Zee News,caa-nrc,https://zeenews.india.com/india/explained-how-can-one-become-an-indian-citizen-2251940.html
Zee News,caa-nrc,https://zeenews.india.com/india/centre-must-take-back-citizenship-amendment-act-sense-of-fear-among-citizens-delhi-chief-minister-arvind-kejriwal-2253024.html
Zee News,caa-nrc,https://zeenews.india.com/india/assam-education-minister-siddhartha-bhattacharya-s-convoy-chased-attacked-by-protesters-over-citizenship-amendment-bill-2019-2251410.html
Zee News,caa-nrc,https://zeenews.india.com/india/microsoft-ceo-satya-nadella-criticises-indias-citizenship-amendment-act-caa-draws-bjp-mp-meenakshi-lekhis-ire-2257133.html
Zee News,caa-nrc,https://zeenews.india.com/india/explainer-laws-to-acquire-indian-citizenship-even-as-anti-caa-and-nrc-protests-escalate-2253011.html
Zee News,caa-nrc,https://zeenews.india.com/india/bjp-ally-asom-gana-parishad-to-file-plea-in-sc-challenging-citizenship-amendment-act-2252174.html
Zee News,caa-nrc,https://zeenews.india.com/india/amid-huge-anti-caa-protests-govt-releases-five-clauses-to-acquire-indian-citizenship-2253501.html
Zee News,caa-nrc,https://zeenews.india.com/india/centre-may-make-process-of-granting-citizenship-under-caa-completely-online-to-bypass-states-2255190.html
Zee News,caa-nrc,https://zeenews.india.com/india/rajya-sabha-passes-citizenship-amendment-bill-2019-125-votes-in-favour-105-against-it-2251646.html
Zee News,caa-nrc,https://zeenews.india.com/india/anti-citizenship-protest-internet-services-suspended-in-ups-sambhal-2252544.html
Zee News,caa-nrc,https://zeenews.india.com/india/live-updates/anti-citizenship-amendment-act-protest-live-updates-2252269
Zee News,caa-nrc,https://zeenews.india.com/india/anti-citizenship-act-protests-hit-west-bengal-railway-stations-torched-buses-vandalised-by-angry-mob-2252046.html
Zee News,caa-nrc,https://zeenews.india.com/india/lok-sabha-passes-citizenship-amendment-bill-2019-after-intense-debate-2251267.html
Zee News,caa-nrc,https://zeenews.india.com/india/anti-citizenship-protests-sonia-rahul-gandhi-to-lead-congress-dharna-at-delhis-raj-ghat-on-dec-22-2253641.html
Zee News,caa-nrc,https://zeenews.india.com/india/zee-news-awareness-campaign-on-citizenship-amendment-act-makes-history-over-81-lakh-pledge-support-to-it-2254576.html
Zee News,caa-nrc,https://zeenews.india.com/india/violent-anti-citizenship-amendment-act-protests-claim-9-lives-in-uttar-pradesh-high-alert-sounded-2253520.html
Zee News,caa-nrc,https://zeenews.india.com/india/anti-citizenship-amendment-act-protest-curfew-relaxed-in-assams-dibrugarh-till-4-pm-internet-remains-suspended-2252124.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-leprosy-cases-hyderabad-a9430486.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-travel-ban-warning-advice-visa-latest-cases-pandemic-a9396266.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/holi-india-coronavirus-modi-covid-19-outbreak-latest-a9388526.html
Independent,coronavirus,https://www.independent.co.uk/news/health/coronavirus-india-cases-quarantine-isolation-dates-symptoms-a9405851.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-death-toll-pandemic-covid-19-latest-a9399106.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-news-hindu-cow-urine-drinking-party-india-a9402491.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-migrant-workers-factories-offices-closed-a9435541.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-modi-face-masks-covid-19-a9377921.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-trees-quarantine-lockdown-vangidi-purulia-bengal-modi-a9434966.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-doctor-whistleblower-sacked-qatar-patient-a9394401.html
Independent,coronavirus,https://www.independent.co.uk/news/long_reads/coronavirus-india-poor-fleeing-cities-starvation-a9438401.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/twins-named-corona-covid-lockdown-india-chhattisgarh-a9447176.html
Independent,coronavirus,https://www.independent.co.uk/independentpremium/world/india-coronavirus-modi-mumbai-new-cases-curfew-quarantine-self-isolation-a9414526.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-update-taj-mahal-shut-testing-map-cases-spread-a9407176.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/india-coronavirus-lockdown-modi-curfew-uttar-pradesh-telangana-a9424921.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/india-coronavirus-modi-stimulus-package-economic-relief-a9428406.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-workers-walking-home-public-transport-closed-a9431506.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-lockdown-police-helmet-chennai-a9434991.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-balconies-modi-curfew-covid19-update-clapping-a9416646.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-india-lockdown-delhi-curfew-trains-domestic-flights-suspended-a9418806.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/india-coronavirus-lockdown-modi-speech-cases-update-news-a9421491.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/coronavirus-indian-police-hand-washing-video-a9411231.html
Independent,coronavirus,https://www.independent.co.uk/news/world/asia/india-coronavirus-migrant-lynching-madhaul-bihar-quarantine-a9438186.html
Independent,coronavirus,https://www.independent.co.uk/independentpremium/world/coronavirus-india-nizamuddin-markaz-delhi-tablighi-jamaat-a9439076.html
Independent,coronavirus,https://www.independent.co.uk/travel/news-and-advice/ba-flight-cancelled-delay-british-airways-customer-service-delhi-india-a9421371.html
Indian Express,coronavirus,https://indianexpress.com/article/india/haryana-power-demand-electricity-reduction-6348159/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/coronavirus-tablighis-haryana-medically-examined-6348093/
Indian Express,coronavirus,https://indianexpress.com/article/india/tablighi-jamaat-nizamudding-event-delhi-coronavirus-covid-19-6348043/
Indian Express,coronavirus,https://indianexpress.com/article/india/govt-prepares-blueprint-for-relief-measures-for-forest-dwelling-tribals-6347982/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/punjab-coronavirus-amarinder-singh-nris-passports-6348003/
Indian Express,coronavirus,https://indianexpress.com/article/entertainment/bollywood/kanika-kapoor-tests-negative-for-coronavirus-6348000/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/coronavirus-positive-two-ganga-ram-hospital-delhi-staff-quarantined-6347819/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/narendra-modi-donald-trump-india-us-coronavirus-covid-19-6347835/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/tabligh-meet-niamuddin-india-lockdown-government-coronavirus-cases-6347810/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/communal-message-coronavirus-india-lockdown-exit-maharashtra-uddhav-thackeray-6347801/
Indian Express,coronavirus,https://indianexpress.com/article/cities/delhi/delhi-vacations-to-lockdown-cm-chats-with-parents-on-virus-fears-among-children-6347833/
Indian Express,coronavirus,https://indianexpress.com/article/india/maharashtra-bjp-mlc-booked-for-violating-lockdown-driving-to-ahmednagar-6347784/
Indian Express,coronavirus,https://indianexpress.com/article/india/maharashtra-records-highest-jump-in-coronavirus-cases-six-more-die-635-infected-overall-6347770/
Indian Express,coronavirus,https://indianexpress.com/article/cities/mumbai/maharashtra-only-3-of-those-tested-for-coronavirus-found-positive-6347761/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/pci-advisory-against-ayush-claims-of-curing-covid-19-6347723/
Indian Express,coronavirus,https://indianexpress.com/article/cities/delhi/govt-issues-guidelines-on-disposal-of-bodies-6347732/
Indian Express,coronavirus,https://indianexpress.com/article/cities/mumbai/ramping-beds-to-tests-bmc-scripts-covid-19-fightback-6347703/
Indian Express,coronavirus,https://indianexpress.com/article/cities/delhi/shortage-of-ppe-kits-worried-about-docs-and-nurses-have-written-to-centre-kejriwal-6347706/
Indian Express,coronavirus,https://indianexpress.com/article/cities/lucknow/up-govt-may-make-wearing-masks-must-will-distribute-free-to-poor-6347695/
Indian Express,coronavirus,https://indianexpress.com/article/india/10-out-of-14-new-coronavirus-cases-in-kashmir-connected-to-tableeghi-jamaat-6347662/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/india-lockdown-diary-day-11-6347539/
Indian Express,coronavirus,https://indianexpress.com/article/cities/pune/in-a-letter-to-the-central-govt-boci-seeks-bailout-plan-for-bus-car-operators-to-survive-lockdown-6347603/
Indian Express,coronavirus,https://indianexpress.com/article/cities/pune/to-help-them-get-groceries-medicines-pmc-sets-up-helpline-for-senior-citizens-differently-abled-6347568/
Indian Express,coronavirus,https://indianexpress.com/article/cities/delhi/fir-against-jnu-student-for-violating-lockdown-by-trying-to-leave-campus-6347526/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/covid-19-testing-treatment-now-free-for-ayushman-bharat-beneficiaries-at-private-labs-hospitals-6347488/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/karnataka-covid-19-death-coronavirus-indira-canteens-indian-army-6347460/
Indian Express,coronavirus,https://indianexpress.com/article/cities/mumbai/bmc-to-convert-1000-rooms-in-each-ward-into-quarantine-facilities-6347381/
Indian Express,coronavirus,https://indianexpress.com/article/india/close-to-22000-tablighi-jamaat-members-their-contacts-quarantined-in-india-says-mha-6347314/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/health-ministry-top-10-quotes-coronavirus-india-lockdown-6347279/
Indian Express,coronavirus,https://indianexpress.com/article/coronavirus/narendra-modi-review-coronavirus-meeting-ppe-ventilators-india-lockdown-6347260/
Indian Express,coronavirus,https://indianexpress.com/article/education/nit-karnataka-creates-sanitizers-distributes-for-free-6347256/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/entertainment/covid19-must-be-more-serious-than-we-thought-congress-mp-shashi-tharoor-on-pm-modis-video-message-asking-indians-to-light-candles-for-9-minutes/286589/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/coronavirus-pandemic/jspl-group-commits-rs-25-crores-to-pm-cares-fund-to-fight-covid-19-pm-modi-thanks-naveen-jindal/286335/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/kerala-records-first-covid-19-death-after-69-year-old-with-travel-history-to-dubai-dies/286004/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/jspl-makes-elaborative-preparation-to-contain-covid-19-at-its-angul-steel-plant/285993/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/entertainment/kabir-bedis-daughter-pooja-bedi-shares-video-of-lockdown-violation-lashes-out-at-covidiots-daughter-alaya-asks-stupidity-or-irresponsibility/285904/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/sports/ipl-postponed-till-15-april-in-view-of-covid-19-pandemic/284599/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/madhya-pradesh-man-organised-feast-for-1500-people-after-returning-from-dubai-tests-positive-for-coronavirus/286652/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/entertainment/back-to-ram-bharose-from-shashi-tharoor-to-ordinary-social-media-users-how-pm-modis-call-for-lighting-candles-to-fight-coronavirus-led-to-hilarious-meme-fest/286560/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/biggest-single-day-spike-in-tamil-nadu-as-state-reports-110-coronavirus-positive-cases-all-visited-tablighi-jamaat-markaz-in-nizamuddin/286372/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/entertainment/azim-premji-donates-whopping-rs-1000-crore-to-fight-coronavirus-his-two-companies-pledge-additional-rs-125-crore/286340/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/other-side-of-story-tablighi-jamaat-issues-full-statement-explaining-chronology-says-no-fact-check-done-before-kejriwal-ordered-legal-action/286262/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/stop-your-nonsense-video-of-yogi-adityanath-lashing-out-at-noida-dm-goes-viral-bn-singh-says-he-doesnt-wish-to-remain-dm-state-government-removes-him-from-post/286212/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/delhi-police-cordon-off-nizamuddin-as-people-show-symptoms-for-coronavirus-after-attending-religious-gathering/286192/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/videos/who-are-you-trying-to-kill-corona-or-humans-angry-reactions-after-officials-spray-chemical-to-disinfect-migrant-workers-in-bareilly/286168/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/entertainment/ratan-tata-announces-rs-500-crore-to-fight-coronavirus-actor-akshay-kumar-donates-rs-25-crore/286031/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/rbi-cuts-interest-rates-by-0-75-highest-single-rate-cut-under-shaktikanta-das-3-month-moratorium-on-emi-payments-announced/285867/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/coronavirus-pandemic-13-deaths-more-than-600-infected-in-india-kashmir-registers-first-covid-19-death/285786/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/entertainment/nita-ambani-approves-unprecedented-measures-to-fight-coronavirus-outbreak-hours-after-mukesh-ambanis-viral-video-of-ringing-bell-with-son-akash-and-daughter-in-law-shloka-mehta/285542/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/coronavirus-pandemic-pm-modi-to-address-nation-at-8-pm-tonight-second-since-thursday/285581/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/callous-irresponsible-bjp-mp-varun-gandhi-demands-action-against-pilibhit-sp-and-dm-for-violating-janta-curfew/285508/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/vigilante-residents-ostracising-air-india-crew-for-travelling-abroad-on-coronavirus-duty-national-carrier-seeks-help-from-law-enforcing-agencies/285448/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/railway-ministry-asks-commuters-to-avoid-train-journey-after-discovery-of-passengers-infected-by-coronavirus/285339/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/entertainment/scary-vasundhara-raje-quarantines-self-after-attending-baby-doll-singer-kanika-kapoors-party-son-dushyant-singh-sat-next-to-mps-and-met-president-ram-nath-kovind-for-breakfast/285272/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/entertainment/singer-kanika-kapoor-confirms-testing-positive-for-coronavirus-trolled-for-hiding-travel-history-since-returning-from-london-politicians-and-bureaucrats-attended-her-5-star-party/285238/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/in-his-address-to-nation-on-coronavirus-pm-modi-announces-janta-curfew-on-22-march/285138/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/pm-narendra-modi-to-address-nation-at-8-pm-tonight-coronavirus-patient-jumps-off-7th-floor-of-delhi-hospital/285061/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/coronavirus-claims-second-life-in-india-after-69-year-old-woman-dies-in-delhi/284633/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/coronavirus-pandemic-cinema-halls-to-be-shut-ipl-matches-to-take-place-behind-closed-doors-and-india-south-africa-odi-matches-in-empty-stadium/284516/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/indian-government-announces-extraordinary-steps-to-contain-spread-of-coronavirus-suspends-all-visas-including-oci-till-15-april/284442/
Janta Ka Reporter,coronavirus,http://www.jantakareporter.com/india/captain-of-titanic-rahul-gandhis-new-jibe-at-health-minister-harsh-vardhan/283898/
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/04/no-answers-no-access-no-accountability-journalists-struggle-to-get-information-from-the-government-as-covid-19-crisis-worsens
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/02/the-end-of-the-lockdown-wont-bring-life-back-to-normal-heres-how-the-covid-19-economic-crisis-is-likely-to-spread
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/28/as-states-show-the-way-to-fight-covid-19-federalism-in-india-gets-a-much-needed-boost
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/23/indias-healthcare-is-not-equipped-for-a-covid-19-pandemic-and-we-cant-clap-that-away
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/06/fact-check-did-a-muslim-mob-forcibly-occupy-a-temple-in-north-east-delhi
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/26/modi-should-stay-safe-print-media-has-tremendous-credibility-a-succinct-summary-of-the-pms-interaction-with-print-media-owners
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/03/coronavirus-delhi-lawyers-denounce-tv-news-channels-for-demonising-muslims
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/30/coronavirus-updates-centre-says-no-plan-to-extend-lockdown-pm-apologises-to-citizens
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/27/coronavirus-updates-17-deaths-rbi-permits-3-month-moratorium-migrant-workers-struggle-continues
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/25/coronavirus-updates-us-might-be-next-epicentre-first-death-in-tamil-nadu-harassment-of-medical-staff
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/16/work-from-home-how-indian-media-is-trying-to-keep-staff-safe-from-coronavirus
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/04/tv9-bharatvarsh-broadcasts-old-video-of-fruit-seller-as-corona-criminal-spreading-virus
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/20/superstitions-class-bias-fake-news-some-of-the-by-products-of-the-coronavirus-panic
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/20/travel-bans-and-cancelled-flights-stranded-during-a-pandemic
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/03/candle-in-the-corona-storm-brace-yourself-for-some-tv-news-excitement
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/02/whats-the-basis-for-firs-filed-against-the-wire-for-disobedience-and-promoting-enmity
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/25/day-1-of-lockdown-confusion-caused-by-modis-speech-disrupts-essential-services
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/24/attacks-on-journalists-migrant-workers-struggling-to-go-home-indias-lockdown-has-worrying-implications
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/20/as-coronavirus-spreads-tourism-sector-likely-to-take-a-big-hit
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/19/social-distancing-explained-for-immunity-freaks-and-runaway-human-virus-vehicles
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/17/one-lakh-masks-4000-litres-of-sanitiser-how-up-plans-to-tackle-coronavirus-threat-to-ayodhya-fair
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/02/no-the-milder-indian-strain-of-coronavirus-doesnt-exist
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/01/for-how-long-can-indias-healthcare-workers-battle-coronavirus-without-essential-supplies
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/01/coronavirus-and-nizamuddin-tv-news-returns-to-bigotry-with-a-bang
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/31/in-punjab-fake-news-and-unethical-journalism-add-to-coronavirus-panic
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/31/were-flying-blind-indian-experts-predict-how-the-coronavirus-pandemic-will-pan-out
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/31/whats-india-doing-to-keep-its-prisoners-safe-from-coronavirus
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/26/with-sitharamans-relief-package-its-clear-the-healthcare-nitty-gritties-are-left-to-the-states
News Laundry,coronavirus,https://www.newslaundry.com/2020/03/09/female-students-from-the-northeast-attacked-near-du-called-coronavirus
News Laundry,coronavirus,https://www.newslaundry.com/2020/04/02/heres-what-most-tv-news-anchors-are-not-telling-you-about-the-tablighi-jamaat
OpIndia,coronavirus,https://www.opindia.com/2020/03/maruti-suzuki-manufacture-ventilators-masks-coronavirus-covid-19/
OpIndia,coronavirus,https://www.opindia.com/2020/03/raghav-chadha-fir-registered-false-accusations-uttar-pradesh-government/
OpIndia,coronavirus,https://www.opindia.com/2020/03/kerala-man-commits-suicide-no-alcohol-coronavirus-lockdown/
OpIndia,coronavirus,https://www.opindia.com/2020/03/employee-of-odisha-assembly-tests-positive-for-chinese-covid-19-assembly-to-be-sanitised-and-staff-quarantined/
OpIndia,coronavirus,https://www.opindia.com/2020/03/coronavirus-kerala-ips-officer-skips-quarantined-travels-up-booked/
OpIndia,coronavirus,https://www.opindia.com/2020/03/coronavirus-uttar-pradesh-muslim-mob-attacks-police-avaoid-mass-namaaz-mainpuri/
OpIndia,coronavirus,https://www.opindia.com/2020/03/wuhan-coronavirus-india-pm-modi-janata-curfew-success-images/
OpIndia,coronavirus,https://www.opindia.com/2020/03/posts-claiming-presence-of-swans-dolphins-in-canals-of-venice-after-wuhan-coronavirus-outbreak-turns-out-to-be-misleading/
OpIndia,coronavirus,https://www.opindia.com/2020/03/kanika-kapoor-relative-ndtv-journalist-sonal-mehrotra-kapoor-self-quarantine-coronavirus/
OpIndia,coronavirus,https://www.opindia.com/2020/04/iit-roorkee-and-aiims-rishikesh-develop-closed-loop-portable-ventilator-named-as-praan-vayu-for-covid-19-patients/
OpIndia,coronavirus,https://www.opindia.com/2020/04/covid-19-test-kits-to-be-supplied-to-the-united-kingdom-found-to-be-contaminated-with-coronavirus/
